topico,fecha,diario,seccion,freq
zelensky,2022-03-28,todonoticias,opinion,0
putin,2022-03-28,todonoticias,opinion,5
zelensky,2022-03-28,lanacion,moda-y-belleza,0
putin,2022-03-28,lanacion,moda-y-belleza,0
zelensky,2022-03-28,infobae,deportes,0
putin,2022-03-28,infobae,deportes,0
zelensky,2022-03-28,paginadoce,internacional,14
putin,2022-03-28,paginadoce,internacional,1
zelensky,2022-03-28,clarin,deportes,0
putin,2022-03-28,clarin,deportes,0
zelensky,2022-03-28,todonoticias,autos,0
putin,2022-03-28,todonoticias,autos,0
zelensky,2022-03-28,todonoticias,salud,0
putin,2022-03-28,todonoticias,salud,0
zelensky,2022-03-28,diariodeleuco,todo,0
putin,2022-03-28,diariodeleuco,todo,1
zelensky,2022-03-28,clarin,ciudades,0
putin,2022-03-28,clarin,ciudades,0
zelensky,2022-03-28,clarin,buena-vida,0
putin,2022-03-28,clarin,buena-vida,0
zelensky,2022-03-28,eldestape,deportes,0
putin,2022-03-28,eldestape,deportes,0
zelensky,2022-03-28,perfil,opinion,0
putin,2022-03-28,perfil,opinion,0
zelensky,2022-03-28,perfil,sociedad,0
putin,2022-03-28,perfil,sociedad,0
zelensky,2022-03-28,clarin,policiales,0
putin,2022-03-28,clarin,policiales,0
zelensky,2022-03-28,eldestape,cultura,0
putin,2022-03-28,eldestape,cultura,0
zelensky,2022-03-28,clarin,viva,0
putin,2022-03-28,clarin,viva,0
zelensky,2022-03-28,clarin,autos,0
putin,2022-03-28,clarin,autos,0
zelensky,2022-03-28,todonoticias,tecno,0
putin,2022-03-28,todonoticias,tecno,2
zelensky,2022-03-28,clarin,opinion,0
putin,2022-03-28,clarin,opinion,1
zelensky,2022-03-28,clarin,tecnologia,0
putin,2022-03-28,clarin,tecnologia,0
zelensky,2022-03-28,perfil,economia,2
putin,2022-03-28,perfil,economia,0
zelensky,2022-03-28,paginadoce,economia,0
putin,2022-03-28,paginadoce,economia,0
zelensky,2022-03-28,perfil,cultura,0
putin,2022-03-28,perfil,cultura,0
zelensky,2022-03-28,paginadoce,politica,0
putin,2022-03-28,paginadoce,politica,3
zelensky,2022-03-28,casarosada,alberto,0
putin,2022-03-28,casarosada,alberto,0
zelensky,2022-03-28,ambito,negocios,0
putin,2022-03-28,ambito,negocios,0
zelensky,2022-03-28,paginadoce,deportes,0
putin,2022-03-28,paginadoce,deportes,0
zelensky,2022-03-28,clarin,arq,0
putin,2022-03-28,clarin,arq,0
zelensky,2022-03-28,clarin,cultura,0
putin,2022-03-28,clarin,cultura,0
zelensky,2022-03-28,perfil,policiales,0
putin,2022-03-28,perfil,policiales,0
zelensky,2022-03-28,perfil,salud,0
putin,2022-03-28,perfil,salud,0
zelensky,2022-03-28,diariodeleuco,editorial,0
putin,2022-03-28,diariodeleuco,editorial,0
zelensky,2022-03-28,lanacion,opinion,0
putin,2022-03-28,lanacion,opinion,1
zelensky,2022-04-08,perfil,internacional,2
putin,2022-04-08,perfil,internacional,11
zelensky,2022-04-08,ambito,politica,0
putin,2022-04-08,ambito,politica,0
zelensky,2022-04-08,ambito,economia,0
putin,2022-04-08,ambito,economia,0
zelensky,2022-04-08,ambito,sociedad,0
putin,2022-04-08,ambito,sociedad,0
zelensky,2022-04-08,ambito,internacional,7
putin,2022-04-08,ambito,internacional,0
zelensky,2022-04-08,ambito,deportes,0
putin,2022-04-08,ambito,deportes,0
zelensky,2022-04-08,ambito,espectaculos,0
putin,2022-04-08,ambito,espectaculos,0
zelensky,2022-04-08,ambito,finanzas,0
putin,2022-04-08,ambito,finanzas,0
zelensky,2022-04-08,ambito,lifestyle,0
putin,2022-04-08,ambito,lifestyle,0
zelensky,2022-04-08,ambito,nacional,0
putin,2022-04-08,ambito,nacional,0
zelensky,2022-04-08,paginadoce,rosario12,0
putin,2022-04-08,paginadoce,rosario12,0
zelensky,2022-04-08,todonoticias,economia,0
putin,2022-04-08,todonoticias,economia,0
zelensky,2022-04-08,paginadoce,las12,0
putin,2022-04-08,paginadoce,las12,4
zelensky,2022-04-08,paginadoce,sociedad,0
putin,2022-04-08,paginadoce,sociedad,0
zelensky,2022-04-08,eldestape,politica,0
putin,2022-04-08,eldestape,politica,0
zelensky,2022-04-08,eldestape,economia,0
putin,2022-04-08,eldestape,economia,0
zelensky,2022-04-08,perfil,economia,1
putin,2022-04-08,perfil,economia,1
zelensky,2022-04-08,infobae,internacional,93
putin,2022-04-08,infobae,internacional,70
zelensky,2022-04-08,paginadoce,espectaculos,0
putin,2022-04-08,paginadoce,espectaculos,0
zelensky,2022-04-08,paginadoce,soy,0
putin,2022-04-08,paginadoce,soy,0
zelensky,2022-04-08,clarin,politica,0
putin,2022-04-08,clarin,politica,0
zelensky,2022-04-08,todonoticias,espectaculos,0
putin,2022-04-08,todonoticias,espectaculos,0
zelensky,2022-04-08,paginadoce,politica,0
putin,2022-04-08,paginadoce,politica,0
zelensky,2022-04-08,lanacion,espectaculos,1
putin,2022-04-08,lanacion,espectaculos,0
zelensky,2022-04-08,infobae,deportes,0
putin,2022-04-08,infobae,deportes,0
zelensky,2022-04-08,clarin,opinion,0
putin,2022-04-08,clarin,opinion,4
zelensky,2022-04-08,lanacion,ciencia,0
putin,2022-04-08,lanacion,ciencia,0
zelensky,2022-04-08,perfil,espectaculos,0
putin,2022-04-08,perfil,espectaculos,0
zelensky,2022-04-08,perfil,deportes,0
putin,2022-04-08,perfil,deportes,0
zelensky,2022-04-08,clarin,economia,0
putin,2022-04-08,clarin,economia,0
zelensky,2022-04-08,lanacion,deportes,0
putin,2022-04-08,lanacion,deportes,0
zelensky,2022-04-08,clarin,deportes,0
putin,2022-04-08,clarin,deportes,0
zelensky,2022-04-08,perfil,sociedad,0
putin,2022-04-08,perfil,sociedad,0
zelensky,2022-04-08,clarin,internacional,8
putin,2022-04-08,clarin,internacional,25
zelensky,2022-04-08,lanacion,economia,0
putin,2022-04-08,lanacion,economia,0
zelensky,2022-04-08,lanacion,internacional,3
putin,2022-04-08,lanacion,internacional,6
zelensky,2022-04-08,infobae,politica,0
putin,2022-04-08,infobae,politica,0
zelensky,2022-04-08,infobae,sociedad,0
putin,2022-04-08,infobae,sociedad,0
zelensky,2022-04-08,infobae,economia,0
putin,2022-04-08,infobae,economia,4
zelensky,2022-04-08,infobae,espectaculos,0
putin,2022-04-08,infobae,espectaculos,0
zelensky,2022-04-08,perfil,politica,0
putin,2022-04-08,perfil,politica,2
zelensky,2022-04-08,clarin,sociedad,0
putin,2022-04-08,clarin,sociedad,0
zelensky,2022-04-08,infobae,tendencias,0
putin,2022-04-08,infobae,tendencias,0
zelensky,2022-04-08,infobae,opinion,1
putin,2022-04-08,infobae,opinion,2
zelensky,2022-04-08,eldestape,deportes,0
putin,2022-04-08,eldestape,deportes,0
zelensky,2022-04-08,lanacion,seguridad,0
putin,2022-04-08,lanacion,seguridad,0
zelensky,2022-04-08,clarin,policiales,0
putin,2022-04-08,clarin,policiales,0
zelensky,2022-04-08,lanacion,cultura,0
putin,2022-04-08,lanacion,cultura,0
zelensky,2022-04-08,lanacion,lifestyle,0
putin,2022-04-08,lanacion,lifestyle,0
zelensky,2022-04-08,lanacion,comunidad,0
putin,2022-04-08,lanacion,comunidad,0
zelensky,2022-04-08,lanacion,sociedad,0
putin,2022-04-08,lanacion,sociedad,14
zelensky,2022-04-08,lanacion,politica,0
putin,2022-04-08,lanacion,politica,0
zelensky,2022-04-08,todonoticias,deportes,0
putin,2022-04-08,todonoticias,deportes,0
zelensky,2022-04-08,lanacion,propiedades,0
putin,2022-04-08,lanacion,propiedades,0
zelensky,2022-04-08,lanacion,autos,0
putin,2022-04-08,lanacion,autos,0
zelensky,2022-04-08,todonoticias,internacional,16
putin,2022-04-08,todonoticias,internacional,19
zelensky,2022-04-08,todonoticias,policiales,0
putin,2022-04-08,todonoticias,policiales,0
zelensky,2022-04-08,paginadoce,economia,0
putin,2022-04-08,paginadoce,economia,0
zelensky,2022-04-08,lanacion,tecnologia,0
putin,2022-04-08,lanacion,tecnologia,0
zelensky,2022-04-08,clarin,viajes,0
putin,2022-04-08,clarin,viajes,0
zelensky,2022-04-08,eldestape,internacional,19
putin,2022-04-08,eldestape,internacional,4
zelensky,2022-04-08,todonoticias,estilo,0
putin,2022-04-08,todonoticias,estilo,0
zelensky,2022-04-08,eldestape,sociedad,0
putin,2022-04-08,eldestape,sociedad,0
zelensky,2022-04-08,todonoticias,salud,0
putin,2022-04-08,todonoticias,salud,0
zelensky,2022-04-08,todonoticias,tecno,0
putin,2022-04-08,todonoticias,tecno,0
zelensky,2022-04-08,diariodeleuco,todo,1
putin,2022-04-08,diariodeleuco,todo,1
zelensky,2022-04-08,paginadoce,internacional,4
putin,2022-04-08,paginadoce,internacional,5
zelensky,2022-04-08,lanacion,turismo,0
putin,2022-04-08,lanacion,turismo,0
zelensky,2022-04-08,clarin,espectaculos,0
putin,2022-04-08,clarin,espectaculos,0
zelensky,2022-04-08,clarin,rural,0
putin,2022-04-08,clarin,rural,0
zelensky,2022-04-08,todonoticias,autos,0
putin,2022-04-08,todonoticias,autos,0
zelensky,2022-04-08,todonoticias,musica,0
putin,2022-04-08,todonoticias,musica,1
zelensky,2022-04-08,todonoticias,opinion,0
putin,2022-04-08,todonoticias,opinion,0
zelensky,2022-04-08,eldestape,cultura,0
putin,2022-04-08,eldestape,cultura,1
zelensky,2022-04-08,perfil,opinion,0
putin,2022-04-08,perfil,opinion,0
zelensky,2022-04-08,infobae,salud,0
putin,2022-04-08,infobae,salud,0
zelensky,2022-04-08,infobae,cultura,0
putin,2022-04-08,infobae,cultura,0
zelensky,2022-04-08,clarin,autos,0
putin,2022-04-08,clarin,autos,0
zelensky,2022-04-08,eldestape,espectaculos,0
putin,2022-04-08,eldestape,espectaculos,0
zelensky,2022-04-08,todonoticias,sociedad,0
putin,2022-04-08,todonoticias,sociedad,0
zelensky,2022-04-08,perfil,salud,0
putin,2022-04-08,perfil,salud,0
zelensky,2022-04-08,clarin,ciudades,0
putin,2022-04-08,clarin,ciudades,0
zelensky,2022-04-08,todonoticias,politica,0
putin,2022-04-08,todonoticias,politica,0
zelensky,2022-04-08,clarin,tecnologia,0
putin,2022-04-08,clarin,tecnologia,0
zelensky,2022-04-08,clarin,buena-vida,0
putin,2022-04-08,clarin,buena-vida,0
zelensky,2022-04-08,perfil,ciencia,0
putin,2022-04-08,perfil,ciencia,0
zelensky,2022-04-08,clarin,cultura,0
putin,2022-04-08,clarin,cultura,0
zelensky,2022-04-08,ambito,negocios,0
putin,2022-04-08,ambito,negocios,0
zelensky,2022-04-08,clarin,viva,0
putin,2022-04-08,clarin,viva,0
zelensky,2022-04-08,perfil,tecnologia,0
putin,2022-04-08,perfil,tecnologia,0
zelensky,2022-04-08,perfil,policiales,0
putin,2022-04-08,perfil,policiales,0
zelensky,2022-04-08,diariodeleuco,editorial,0
putin,2022-04-08,diariodeleuco,editorial,0
zelensky,2022-04-08,paginadoce,deportes,0
putin,2022-04-08,paginadoce,deportes,0
zelensky,2022-04-08,lanacion,salud,0
putin,2022-04-08,lanacion,salud,0
zelensky,2022-04-08,clarin,cartas-al-pais,0
putin,2022-04-08,clarin,cartas-al-pais,0
zelensky,2022-04-08,casarosada,alberto,0
putin,2022-04-08,casarosada,alberto,0
zelensky,2022-04-08,lanacion,opinion,6
putin,2022-04-08,lanacion,opinion,8
zelensky,2022-04-08,ambito,opinion,0
putin,2022-04-08,ambito,opinion,0
zelensky,2022-03-10,perfil,deportes,0
putin,2022-03-10,perfil,deportes,0
zelensky,2022-03-10,ambito,politica,0
putin,2022-03-10,ambito,politica,0
zelensky,2022-03-10,ambito,economia,0
putin,2022-03-10,ambito,economia,1
zelensky,2022-03-10,ambito,sociedad,0
putin,2022-03-10,ambito,sociedad,0
zelensky,2022-03-10,ambito,internacional,8
putin,2022-03-10,ambito,internacional,4
zelensky,2022-03-10,ambito,deportes,0
putin,2022-03-10,ambito,deportes,0
zelensky,2022-03-10,ambito,espectaculos,0
putin,2022-03-10,ambito,espectaculos,0
zelensky,2022-03-10,ambito,finanzas,1
putin,2022-03-10,ambito,finanzas,1
zelensky,2022-03-10,ambito,opinion,0
putin,2022-03-10,ambito,opinion,1
zelensky,2022-03-10,ambito,nacional,0
putin,2022-03-10,ambito,nacional,0
zelensky,2022-03-10,paginadoce,rosario12,0
putin,2022-03-10,paginadoce,rosario12,0
zelensky,2022-03-10,infobae,internacional,187
putin,2022-03-10,infobae,internacional,265
zelensky,2022-03-10,infobae,inhouse,0
putin,2022-03-10,infobae,inhouse,0
zelensky,2022-03-10,infobae,tendencias,0
putin,2022-03-10,infobae,tendencias,0
zelensky,2022-03-10,todonoticias,economia,0
putin,2022-03-10,todonoticias,economia,0
zelensky,2022-03-10,eldestape,sociedad,0
putin,2022-03-10,eldestape,sociedad,0
zelensky,2022-03-10,eldestape,economia,2
putin,2022-03-10,eldestape,economia,0
zelensky,2022-03-10,eldestape,internacional,27
putin,2022-03-10,eldestape,internacional,27
zelensky,2022-03-10,eldestape,politica,0
putin,2022-03-10,eldestape,politica,0
zelensky,2022-03-10,paginadoce,politica,0
putin,2022-03-10,paginadoce,politica,0
zelensky,2022-03-10,perfil,politica,0
putin,2022-03-10,perfil,politica,1
zelensky,2022-03-10,perfil,economia,0
putin,2022-03-10,perfil,economia,0
zelensky,2022-03-10,paginadoce,universidad,0
putin,2022-03-10,paginadoce,universidad,0
zelensky,2022-03-10,clarin,espectaculos,0
putin,2022-03-10,clarin,espectaculos,1
zelensky,2022-03-10,paginadoce,espectaculos,0
putin,2022-03-10,paginadoce,espectaculos,0
zelensky,2022-03-10,infobae,deportes,0
putin,2022-03-10,infobae,deportes,1
zelensky,2022-03-10,lanacion,internacional,9
putin,2022-03-10,lanacion,internacional,26
zelensky,2022-03-10,paginadoce,psicologia,0
putin,2022-03-10,paginadoce,psicologia,0
zelensky,2022-03-10,paginadoce,sociedad,0
putin,2022-03-10,paginadoce,sociedad,0
zelensky,2022-03-10,infobae,cultura,0
putin,2022-03-10,infobae,cultura,0
zelensky,2022-03-10,perfil,policiales,0
putin,2022-03-10,perfil,policiales,0
zelensky,2022-03-10,infobae,espectaculos,0
putin,2022-03-10,infobae,espectaculos,0
zelensky,2022-03-10,todonoticias,espectaculos,0
putin,2022-03-10,todonoticias,espectaculos,0
zelensky,2022-03-10,paginadoce,internacional,3
putin,2022-03-10,paginadoce,internacional,6
zelensky,2022-03-10,clarin,opinion,0
putin,2022-03-10,clarin,opinion,6
zelensky,2022-03-10,clarin,deportes,0
putin,2022-03-10,clarin,deportes,1
zelensky,2022-03-10,lanacion,economia,0
putin,2022-03-10,lanacion,economia,1
zelensky,2022-03-10,lanacion,sociedad,0
putin,2022-03-10,lanacion,sociedad,0
zelensky,2022-03-10,perfil,espectaculos,0
putin,2022-03-10,perfil,espectaculos,0
zelensky,2022-03-10,infobae,opinion,1
putin,2022-03-10,infobae,opinion,1
zelensky,2022-03-10,clarin,politica,0
putin,2022-03-10,clarin,politica,0
zelensky,2022-03-10,lanacion,politica,0
putin,2022-03-10,lanacion,politica,17
zelensky,2022-03-10,perfil,opinion,0
putin,2022-03-10,perfil,opinion,1
zelensky,2022-03-10,infobae,politica,0
putin,2022-03-10,infobae,politica,0
zelensky,2022-03-10,infobae,salud,0
putin,2022-03-10,infobae,salud,0
zelensky,2022-03-10,infobae,economia,0
putin,2022-03-10,infobae,economia,3
zelensky,2022-03-10,eldestape,deportes,0
putin,2022-03-10,eldestape,deportes,0
zelensky,2022-03-10,perfil,internacional,1
putin,2022-03-10,perfil,internacional,7
zelensky,2022-03-10,clarin,sociedad,0
putin,2022-03-10,clarin,sociedad,2
zelensky,2022-03-10,lanacion,espectaculos,0
putin,2022-03-10,lanacion,espectaculos,0
zelensky,2022-03-10,infobae,sociedad,0
putin,2022-03-10,infobae,sociedad,0
zelensky,2022-03-10,lanacion,cultura,0
putin,2022-03-10,lanacion,cultura,0
zelensky,2022-03-10,lanacion,seguridad,0
putin,2022-03-10,lanacion,seguridad,0
zelensky,2022-03-10,lanacion,deportes,0
putin,2022-03-10,lanacion,deportes,0
zelensky,2022-03-10,todonoticias,opinion,0
putin,2022-03-10,todonoticias,opinion,1
zelensky,2022-03-10,todonoticias,policiales,0
putin,2022-03-10,todonoticias,policiales,0
zelensky,2022-03-10,todonoticias,internacional,23
putin,2022-03-10,todonoticias,internacional,19
zelensky,2022-03-10,todonoticias,sociedad,0
putin,2022-03-10,todonoticias,sociedad,2
zelensky,2022-03-10,lanacion,lifestyle,0
putin,2022-03-10,lanacion,lifestyle,0
zelensky,2022-03-10,paginadoce,economia,0
putin,2022-03-10,paginadoce,economia,0
zelensky,2022-03-10,eldestape,cultura,0
putin,2022-03-10,eldestape,cultura,0
zelensky,2022-03-10,clarin,viajes,0
putin,2022-03-10,clarin,viajes,0
zelensky,2022-03-10,clarin,autos,0
putin,2022-03-10,clarin,autos,0
zelensky,2022-03-10,todonoticias,musica,1
putin,2022-03-10,todonoticias,musica,3
zelensky,2022-03-10,lanacion,comunidad,0
putin,2022-03-10,lanacion,comunidad,0
zelensky,2022-03-10,clarin,economia,1
putin,2022-03-10,clarin,economia,1
zelensky,2022-03-10,clarin,internacional,18
putin,2022-03-10,clarin,internacional,30
zelensky,2022-03-10,todonoticias,deportes,0
putin,2022-03-10,todonoticias,deportes,2
zelensky,2022-03-10,clarin,rural,0
putin,2022-03-10,clarin,rural,0
zelensky,2022-03-10,todonoticias,salud,0
putin,2022-03-10,todonoticias,salud,0
zelensky,2022-03-10,diariodeleuco,todo,0
putin,2022-03-10,diariodeleuco,todo,7
zelensky,2022-03-10,todonoticias,estilo,0
putin,2022-03-10,todonoticias,estilo,2
zelensky,2022-03-10,paginadoce,deportes,0
putin,2022-03-10,paginadoce,deportes,1
zelensky,2022-03-10,todonoticias,tecno,0
putin,2022-03-10,todonoticias,tecno,3
zelensky,2022-03-10,eldestape,espectaculos,0
putin,2022-03-10,eldestape,espectaculos,0
zelensky,2022-03-10,lanacion,tecnologia,0
putin,2022-03-10,lanacion,tecnologia,1
zelensky,2022-03-10,clarin,policiales,0
putin,2022-03-10,clarin,policiales,0
zelensky,2022-03-10,todonoticias,politica,0
putin,2022-03-10,todonoticias,politica,2
zelensky,2022-03-10,todonoticias,autos,0
putin,2022-03-10,todonoticias,autos,0
zelensky,2022-03-10,clarin,viva,0
putin,2022-03-10,clarin,viva,0
zelensky,2022-03-10,ambito,negocios,0
putin,2022-03-10,ambito,negocios,0
zelensky,2022-03-10,lanacion,opinion,1
putin,2022-03-10,lanacion,opinion,4
zelensky,2022-03-10,clarin,buena-vida,0
putin,2022-03-10,clarin,buena-vida,0
zelensky,2022-03-10,paginadoce,cultura,0
putin,2022-03-10,paginadoce,cultura,0
zelensky,2022-03-10,perfil,sociedad,0
